"id","date","price","product","source"
"294615","24/5/2022","7300","Butter","EEX EU"
"294747","25/5/2022","7299","Butter","EEX EU"
"294813","26/5/2022","7325","Butter","EEX EU"
"294884","27/5/2022","7325","Butter","EEX EU"
"294937","30/5/2022","7325","Butter","EEX EU"
"294969","31/5/2022","7325","Butter","EEX EU"
"295041","1/6/2022","7363","Butter","EEX EU"
"295137","2/6/2022","7388","Butter","EEX EU"
"295215","3/6/2022","7388","Butter","EEX EU"
"295281","6/6/2022","7388","Butter","EEX EU"
"295330","7/6/2022","7388","Butter","EEX EU"
"295401","8/6/2022","7388","Butter","EEX EU"
"295467","9/6/2022","7400","Butter","EEX EU"
"295569","10/6/2022","7400","Butter","EEX EU"
"295607","13/6/2022","7350","Butter","EEX EU"
"295677","14/6/2022","7350","Butter","EEX EU"
"295793","15/6/2022","7435","Butter","EEX EU"
"295851","16/6/2022","7375","Butter","EEX EU"
"295904","17/6/2022","7375","Butter","EEX EU"
"296069","20/6/2022","7375","Butter","EEX EU"
"296113","21/6/2022","7375","Butter","EEX EU"
"301201","22/6/2022","7418","Butter","EEX EU"
"301272","23/6/2022","7418","Butter","EEX EU"
"301344","24/6/2022","7418","Butter","EEX EU"
"301436","27/6/2022","7418","Butter","EEX EU"
"301483","28/6/2022","7375","Butter","EEX EU"
"301563","29/6/2022","7421","Butter","EEX EU"
"316335","30/6/2022","7300","Butter","EEX EU"
"316426","1/7/2022","7300","Butter","EEX EU"
"316478","4/7/2022","7300","Butter","EEX EU"
"316522","5/7/2022","7300","Butter","EEX EU"
"316748","6/7/2022","7300","Butter","EEX EU"
"316825","7/7/2022","7300","Butter","EEX EU"
"316876","8/7/2022","7300","Butter","EEX EU"
"316948","11/7/2022","7300","Butter","EEX EU"
"317025","12/7/2022","7313","Butter","EEX EU"
"317070","13/7/2022","7304","Butter","EEX EU"
"317199","14/7/2022","7304","Butter","EEX EU"
"317291","15/7/2022","7304","Butter","EEX EU"
"317357","18/7/2022","7304","Butter","EEX EU"
"317412","19/7/2022","7304","Butter","EEX EU"
"321647","20/7/2022","7200","Butter","EEX EU"
"321728","21/7/2022","7200","Butter","EEX EU"
"321818","22/7/2022","7200","Butter","EEX EU"
"321896","25/7/2022","7200","Butter","EEX EU"
"321945","26/7/2022","7200","Butter","EEX EU"
"322027","27/7/2022","7246","Butter","EEX EU"
"322117","28/7/2022","7050","Butter","EEX EU"
"322197","29/7/2022","7100","Butter","EEX EU"
"322261","1/8/2022","7100","Butter","EEX EU"
"323231","2/8/2022","7050","Butter","EEX EU"
"323319","3/8/2022","7187","Butter","EEX EU"
"323434","4/8/2022","7100","Butter","EEX EU"
"324017","5/8/2022","7100","Butter","EEX EU"
"324104","8/8/2022","7125","Butter","EEX EU"
"324154","9/8/2022","7150","Butter","EEX EU"
"324235","10/8/2022","7175","Butter","EEX EU"
"324358","11/8/2022","7200","Butter","EEX EU"
"324420","12/8/2022","7200","Butter","EEX EU"
"324513","15/8/2022","7200","Butter","EEX EU"
"325199","16/8/2022","7200","Butter","EEX EU"
"325421","17/8/2022","7290","Butter","EEX EU"
"327496","18/8/2022","7245","Butter","EEX EU"
"327572","19/8/2022","7245","Butter","EEX EU"
"327657","22/8/2022","7245","Butter","EEX EU"
"327729","23/8/2022","7245","Butter","EEX EU"
"327825","24/8/2022","7290","Butter","EEX EU"
"327916","25/8/2022","7263","Butter","EEX EU"
"328004","26/8/2022","7310","Butter","EEX EU"
"328069","29/8/2022","7300","Butter","EEX EU"
"328124","30/8/2022","7300","Butter","EEX EU"
"328209","31/8/2022","7244","Butter","EEX EU"
"330406","1/9/2022","7275","Butter","EEX EU"
"330466","2/9/2022","7275","Butter","EEX EU"
"330557","5/9/2022","7275","Butter","EEX EU"
"330646","6/9/2022","7150","Butter","EEX EU"
"330762","7/9/2022","7350","Butter","EEX EU"
"330850","8/9/2022","7300","Butter","EEX EU"
"330919","9/9/2022","7300","Butter","EEX EU"
"331017","12/9/2022","7300","Butter","EEX EU"
"331079","13/9/2022","7300","Butter","EEX EU"
"331168","14/9/2022","7257","Butter","EEX EU"
"331256","15/9/2022","7200","Butter","EEX EU"
"331377","16/9/2022","7200","Butter","EEX EU"
"331435","19/9/2022","7200","Butter","EEX EU"
"331641","20/9/2022","7250","Butter","EEX EU"
"331715","21/9/2022","7263","Butter","EEX EU"
"331837","22/9/2022","7263","Butter","EEX EU"
"331898","23/9/2022","7250","Butter","EEX EU"
"331997","26/9/2022","7250","Butter","EEX EU"
"332060","27/9/2022","7250","Butter","EEX EU"
"332172","28/9/2022","7283","Butter","EEX EU"
"332268","29/9/2022","7245","Butter","EEX EU"
"332350","30/9/2022","7208","Butter","EEX EU"
"332404","3/10/2022","7208","Butter","EEX EU"
"332471","4/10/2022","7208","Butter","EEX EU"
"332556","5/10/2022","7203","Butter","EEX EU"
"332695","6/10/2022","7100","Butter","EEX EU"
"332755","7/10/2022","7150","Butter","EEX EU"
"332834","10/10/2022","7150","Butter","EEX EU"
"332898","11/10/2022","7150","Butter","EEX EU"
"332978","12/10/2022","7051","Butter","EEX EU"
"333079","13/10/2022","7050","Butter","EEX EU"
"333166","14/10/2022","7050","Butter","EEX EU"
"333257","17/10/2022","7050","Butter","EEX EU"
"333353","18/10/2022","7050","Butter","EEX EU"
"333736","19/10/2022","6950","Butter","EEX EU"
"366426","20/10/2022","6950","Butter","EEX EU"
"366501","21/10/2022","6900","Butter","EEX EU"
"366592","24/10/2022","6950","Butter","EEX EU"
"366666","25/10/2022","6950","Butter","EEX EU"
"366780","26/10/2022","6970","Butter","EEX EU"
"371771","27/10/2022","6300","Butter","EEX EU"
"372282","28/10/2022","6237","Butter","EEX EU"
"372396","31/10/2022","6300","Butter","EEX EU"
"372461","1/11/2022","6400","Butter","EEX EU"
"372547","2/11/2022","6502","Butter","EEX EU"
"372714","3/11/2022","6250","Butter","EEX EU"
"372834","4/11/2022","6250","Butter","EEX EU"
"372916","7/11/2022","6250","Butter","EEX EU"
"373000","8/11/2022","6250","Butter","EEX EU"
"373105","9/11/2022","6285","Butter","EEX EU"
"378452","10/11/2022","6285","Butter","EEX EU"
"378555","11/11/2022","6250","Butter","EEX EU"
"378672","14/11/2022","6250","Butter","EEX EU"
"378766","15/11/2022","6250","Butter","EEX EU"
"378895","16/11/2022","6113","Butter","EEX EU"
"378993","17/11/2022","6200","Butter","EEX EU"
"379084","18/11/2022","6200","Butter","EEX EU"
"379194","21/11/2022","6200","Butter","EEX EU"
"379269","22/11/2022","6207","Butter","EEX EU"
"379370","23/11/2022","6225","Butter","EEX EU"
"379488","24/11/2022","6250","Butter","EEX EU"
"379569","25/11/2022","6225","Butter","EEX EU"
"379646","28/11/2022","6200","Butter","EEX EU"
"379724","29/11/2022","6200","Butter","EEX EU"
"379836","30/11/2022","6189","Butter","EEX EU"
"379942","1/12/2022","5825","Butter","EEX EU"
"380036","2/12/2022","5824","Butter","EEX EU"
"380150","5/12/2022","5825","Butter","EEX EU"
"380278","6/12/2022","5806","Butter","EEX EU"
"380373","7/12/2022","5778","Butter","EEX EU"
"380480","8/12/2022","5700","Butter","EEX EU"
"380562","9/12/2022","5633","Butter","EEX EU"
"380680","12/12/2022","5622","Butter","EEX EU"
"380770","13/12/2022","5600","Butter","EEX EU"
"380858","14/12/2022","5420","Butter","EEX EU"
"380995","15/12/2022","5420","Butter","EEX EU"
"381088","16/12/2022","5450","Butter","EEX EU"
"381199","19/12/2022","5450","Butter","EEX EU"
"381281","20/12/2022","5450","Butter","EEX EU"
"381414","21/12/2022","5568","Butter","EEX EU"
"381536","22/12/2022","5150","Butter","EEX EU"
"381612","23/12/2022","5150","Butter","EEX EU"
"381724","27/12/2022","5150","Butter","EEX EU"
"381810","28/12/2022","5150","Butter","EEX EU"
"381909","29/12/2022","5150","Butter","EEX EU"
"381986","30/12/2022","5150","Butter","EEX EU"
"382040","2/1/2023","5150","Butter","EEX EU"
"382093","3/1/2023","5150","Butter","EEX EU"
"382223","4/1/2023","5219","Butter","EEX EU"
"382359","5/1/2023","5200","Butter","EEX EU"
"382455","6/1/2023","5150","Butter","EEX EU"
"382551","9/1/2023","5125","Butter","EEX EU"
"382674","10/1/2023","5125","Butter","EEX EU"
"382769","11/1/2023","5075","Butter","EEX EU"
"382884","12/1/2023","5075","Butter","EEX EU"
"382984","13/1/2023","5000","Butter","EEX EU"
"383070","16/1/2023","5000","Butter","EEX EU"
"383134","17/1/2023","5000","Butter","EEX EU"
"383217","18/1/2023","5000","Butter","EEX EU"
"383373","19/1/2023","5006","Butter","EEX EU"
"383461","20/1/2023","5006","Butter","EEX EU"
"383532","23/1/2023","5000","Butter","EEX EU"
"383593","24/1/2023","5000","Butter","EEX EU"
"383695","25/1/2023","5000","Butter","EEX EU"
"383795","26/1/2023","4450","Butter","EEX EU"
"383869","27/1/2023","4450","Butter","EEX EU"
"383952","30/1/2023","4450","Butter","EEX EU"
"384032","31/1/2023","4450","Butter","EEX EU"
"384187","1/2/2023","4450","Butter","EEX EU"
"384292","2/2/2023","4500","Butter","EEX EU"
"384420","3/2/2023","4500","Butter","EEX EU"
"384496","6/2/2023","4500","Butter","EEX EU"
"384582","7/2/2023","4575","Butter","EEX EU"
"384683","8/2/2023","4517","Butter","EEX EU"
"384807","9/2/2023","4500","Butter","EEX EU"
"384883","10/2/2023","4550","Butter","EEX EU"
"384992","13/2/2023","4550","Butter","EEX EU"
"385077","14/2/2023","4550","Butter","EEX EU"
"385181","15/2/2023","4513","Butter","EEX EU"
"385320","16/2/2023","4556","Butter","EEX EU"
"387816","17/2/2023","4558","Butter","EEX EU"
"387896","20/2/2023","4558","Butter","EEX EU"
"387953","21/2/2023","4558","Butter","EEX EU"
"388066","22/2/2023","4595","Butter","EEX EU"
"388171","23/2/2023","4850","Butter","EEX EU"
"388263","24/2/2023","4850","Butter","EEX EU"
"388354","27/2/2023","4950","Butter","EEX EU"
"388436","28/2/2023","4850","Butter","EEX EU"
"388528","1/3/2023","4875","Butter","EEX EU"
"388666","2/3/2023","4875","Butter","EEX EU"
"388739","3/3/2023","4875","Butter","EEX EU"
"412836","6/3/2023","4875","Butter","EEX EU"
"412926","7/3/2023","4875","Butter","EEX EU"
"413069","8/3/2023","4750","Butter","EEX EU"
"413193","9/3/2023","4750","Butter","EEX EU"
"413332","10/3/2023","4750","Butter","EEX EU"
"413428","13/3/2023","4750","Butter","EEX EU"
"414580","14/3/2023","4750","Butter","EEX EU"
"414690","15/3/2023","4797","Butter","EEX EU"
"414832","16/3/2023","4797","Butter","EEX EU"
"414908","17/3/2023","4800","Butter","EEX EU"
"415006","20/3/2023","4800","Butter","EEX EU"
"415093","21/3/2023","4790","Butter","EEX EU"
"415188","22/3/2023","4790","Butter","EEX EU"
"415325","23/3/2023","4790","Butter","EEX EU"
"415399","24/3/2023","4790","Butter","EEX EU"
"415491","27/3/2023","4790","Butter","EEX EU"
"415572","28/3/2023","4790","Butter","EEX EU"
"415702","29/3/2023","4840","Butter","EEX EU"
"415816","30/3/2023","4725","Butter","EEX EU"
"415980","31/3/2023","4725","Butter","EEX EU"
"416070","3/4/2023","4725","Butter","EEX EU"
"417124","4/4/2023","4715","Butter","EEX EU"
"417798","5/4/2023","4688","Butter","EEX EU"
"417910","6/4/2023","4688","Butter","EEX EU"
"418093","11/4/2023","4688","Butter","EEX EU"
"418194","12/4/2023","4694","Butter","EEX EU"
"425042","13/4/2023","4700","Butter","EEX EU"
"425168","14/4/2023","4700","Butter","EEX EU"
"425262","17/4/2023","4700","Butter","EEX EU"
"425352","18/4/2023","4700","Butter","EEX EU"
"425461","19/4/2023","4711","Butter","EEX EU"
"425584","20/4/2023","4738","Butter","EEX EU"
"425652","21/4/2023","4719","Butter","EEX EU"
"426068","24/4/2023","4694","Butter","EEX EU"
"426152","25/4/2023","4700","Butter","EEX EU"
"427100","26/4/2023","4716","Butter","EEX EU"
"427230","27/4/2023","4663","Butter","EEX EU"
"427308","28/4/2023","4667","Butter","EEX EU"
"427472","2/5/2023","4663","Butter","EEX EU"
"427577","3/5/2023","4671","Butter","EEX EU"
"427712","4/5/2023","4650","Butter","EEX EU"
"427825","5/5/2023","4663","Butter","EEX EU"
"427918","8/5/2023","4669","Butter","EEX EU"
"428006","9/5/2023","4675","Butter","EEX EU"
"428109","10/5/2023","4655","Butter","EEX EU"
"428267","11/5/2023","4658","Butter","EEX EU"
"428354","12/5/2023","4663","Butter","EEX EU"
"428457","15/5/2023","4663","Butter","EEX EU"
"445724","16/5/2023","4663","Butter","EEX EU"
"445829","17/5/2023","4663","Butter","EEX EU"
"445977","18/5/2023","4663","Butter","EEX EU"
"446049","19/5/2023","5025","Butter","EEX EU"
"446142","22/5/2023","4663","Butter","EEX EU"
"446225","23/5/2023","4663","Butter","EEX EU"
"446332","24/5/2023","4663","Butter","EEX EU"
"446528","25/5/2023","4663","Butter","EEX EU"
"446596","26/5/2023","4663","Butter","EEX EU"
"446679","29/5/2023","4663","Butter","EEX EU"
"446745","30/5/2023","4663","Butter","EEX EU"
"446880","31/5/2023","4670","Butter","EEX EU"
"446989","1/6/2023","4850","Butter","EEX EU"
"447111","2/6/2023","4850","Butter","EEX EU"
"447218","5/6/2023","4850","Butter","EEX EU"
"447310","6/6/2023","4850","Butter","EEX EU"
"447418","7/6/2023","4850","Butter","EEX EU"
"447567","8/6/2023","4850","Butter","EEX EU"
"447640","9/6/2023","4850","Butter","EEX EU"
"447731","12/6/2023","4825","Butter","EEX EU"
"447825","13/6/2023","4907","Butter","EEX EU"
"447927","14/6/2023","4925","Butter","EEX EU"
"448077","15/6/2023","4850","Butter","EEX EU"
"448153","16/6/2023","4850","Butter","EEX EU"
"448230","19/6/2023","4850","Butter","EEX EU"
"448299","20/6/2023","4825","Butter","EEX EU"
"448398","21/6/2023","4763","Butter","EEX EU"
"448512","22/6/2023","4800","Butter","EEX EU"
"448618","23/6/2023","4788","Butter","EEX EU"
"448715","26/6/2023","4800","Butter","EEX EU"
"448801","27/6/2023","4800","Butter","EEX EU"
"448887","28/6/2023","4767","Butter","EEX EU"
"449042","29/6/2023","4650","Butter","EEX EU"
"449125","30/6/2023","4644","Butter","EEX EU"
"449197","3/7/2023","4638","Butter","EEX EU"
"449290","4/7/2023","4638","Butter","EEX EU"
"449415","5/7/2023","4632","Butter","EEX EU"
"449531","6/7/2023","4625","Butter","EEX EU"
"449606","7/7/2023","4625","Butter","EEX EU"
"449717","10/7/2023","4632","Butter","EEX EU"
"449804","11/7/2023","4625","Butter","EEX EU"
"449908","12/7/2023","4630","Butter","EEX EU"
"450056","13/7/2023","4590","Butter","EEX EU"
"450134","14/7/2023","4550","Butter","EEX EU"
"450242","17/7/2023","4630","Butter","EEX EU"
"450330","18/7/2023","4590","Butter","EEX EU"
"450423","19/7/2023","4550","Butter","EEX EU"
"450535","20/7/2023","4550","Butter","EEX EU"
"450625","21/7/2023","4550","Butter","EEX EU"
"450732","24/7/2023","4538","Butter","EEX EU"
"450821","25/7/2023","4538","Butter","EEX EU"
"450911","26/7/2023","4574","Butter","EEX EU"
"451035","27/7/2023","4513","Butter","EEX EU"
"451137","28/7/2023","4517","Butter","EEX EU"
"451224","31/7/2023","4550","Butter","EEX EU"
"451314","1/8/2023","4560","Butter","EEX EU"
"451433","2/8/2023","4525","Butter","EEX EU"
"451563","3/8/2023","4575","Butter","EEX EU"
"451685","4/8/2023","4563","Butter","EEX EU"
"451782","7/8/2023","4563","Butter","EEX EU"
"451909","8/8/2023","4563","Butter","EEX EU"
"452008","9/8/2023","4563","Butter","EEX EU"
"452150","10/8/2023","4575","Butter","EEX EU"
"452221","11/8/2023","4563","Butter","EEX EU"
"452312","14/8/2023","4563","Butter","EEX EU"
"452403","15/8/2023","4555","Butter","EEX EU"
"452505","16/8/2023","4563","Butter","EEX EU"
"452636","17/8/2023","4539","Butter","EEX EU"
"452713","18/8/2023","4538","Butter","EEX EU"
"452810","21/8/2023","4538","Butter","EEX EU"
"452910","22/8/2023","4538","Butter","EEX EU"
"453019","23/8/2023","4566","Butter","EEX EU"
"453146","24/8/2023","4530","Butter","EEX EU"
"453256","25/8/2023","4538","Butter","EEX EU"
"453343","28/8/2023","4538","Butter","EEX EU"
"453432","29/8/2023","4558","Butter","EEX EU"
"453527","30/8/2023","4509","Butter","EEX EU"
"453663","31/8/2023","4513","Butter","EEX EU"
"453753","1/9/2023","4525","Butter","EEX EU"
"453835","4/9/2023","4519","Butter","EEX EU"
"453904","5/9/2023","4513","Butter","EEX EU"
"454049","6/9/2023","4446","Butter","EEX EU"
"454178","7/9/2023","4413","Butter","EEX EU"
"454271","8/9/2023","4425","Butter","EEX EU"
"454363","11/9/2023","4400","Butter","EEX EU"
"454453","12/9/2023","4400","Butter","EEX EU"
"454573","13/9/2023","4525","Butter","EEX EU"
"454716","14/9/2023","4410","Butter","EEX EU"
"454789","15/9/2023","4410","Butter","EEX EU"
"454885","18/9/2023","4400","Butter","EEX EU"
"454976","19/9/2023","4400","Butter","EEX EU"
"455101","20/9/2023","4425","Butter","EEX EU"
"455227","21/9/2023","4492","Butter","EEX EU"
"455307","22/9/2023","4491","Butter","EEX EU"
"455403","25/9/2023","4450","Butter","EEX EU"
"455486","26/9/2023","4450","Butter","EEX EU"
"455589","27/9/2023","4459","Butter","EEX EU"
"455706","28/9/2023","4450","Butter","EEX EU"
"455775","29/9/2023","4700","Butter","EEX EU"
"455859","2/10/2023","4738","Butter","EEX EU"
"455945","3/10/2023","4725","Butter","EEX EU"
"456078","4/10/2023","4750","Butter","EEX EU"
"456228","5/10/2023","4650","Butter","EEX EU"
"456307","6/10/2023","4650","Butter","EEX EU"
"456390","9/10/2023","4800","Butter","EEX EU"
"456457","10/10/2023","4795","Butter","EEX EU"
"456577","11/10/2023","4850","Butter","EEX EU"
"456680","12/10/2023","4850","Butter","EEX EU"
"456790","13/10/2023","4850","Butter","EEX EU"
"456870","16/10/2023","4775","Butter","EEX EU"
"498880","17/10/2023","4775","Butter","EEX EU"
"498981","18/10/2023","4775","Butter","EEX EU"
"499127","19/10/2023","4775","Butter","EEX EU"
"499197","20/10/2023","4775","Butter","EEX EU"
"504947","23/10/2023","4775","Butter","EEX EU"
"508295","24/10/2023","4775","Butter","EEX EU"
"508380","25/10/2023","4803","Butter","EEX EU"
"508642","26/10/2023","5025","Butter","EEX EU"
"521768","27/10/2023","5000","Butter","EEX EU"
"521859","30/10/2023","5100","Butter","EEX EU"
"521998","31/10/2023","5100","Butter","EEX EU"
"522105","1/11/2023","5100","Butter","EEX EU"
"522295","2/11/2023","5100","Butter","EEX EU"
"522808","3/11/2023","5100","Butter","EEX EU"
"558361","6/11/2023","5100","Butter","EEX EU"
"558556","7/11/2023","5100","Butter","EEX EU"
"558777","8/11/2023","5325","Butter","EEX EU"
"558927","9/11/2023","5500","Butter","EEX EU"
"559018","10/11/2023","5250","Butter","EEX EU"
"559133","13/11/2023","5250","Butter","EEX EU"
"559297","14/11/2023","5250","Butter","EEX EU"
"559421","15/11/2023","5305","Butter","EEX EU"
"559653","16/11/2023","5250","Butter","EEX EU"
"572609","17/11/2023","5275","Butter","EEX EU"
"572731","20/11/2023","5300","Butter","EEX EU"
"572894","21/11/2023","5300","Butter","EEX EU"
"632088","22/11/2023","5300","Butter","EEX EU"
"632211","23/11/2023","5263","Butter","EEX EU"
"633544","24/11/2023","5263","Butter","EEX EU"
"633671","27/11/2023","5263","Butter","EEX EU"
"633835","28/11/2023","5250","Butter","EEX EU"
"633950","29/11/2023","5314","Butter","EEX EU"
"634095","30/11/2023","5500","Butter","EEX EU"
"634251","1/12/2023","5450","Butter","EEX EU"
"647999","4/12/2023","5300","Butter","EEX EU"
"703835","5/12/2023","5400","Butter","EEX EU"
"897144","6/12/2023","5388","Butter","EEX EU"
"897582","7/12/2023","5388","Butter","EEX EU"
"1197499","8/12/2023","5475","Butter","EEX EU"
"1485727","11/12/2023","5300","Butter","EEX EU"
"1635774","12/12/2023","5400","Butter","EEX EU"
"1650199","13/12/2023","5400","Butter","EEX EU"
"1651469","14/12/2023","5538","Butter","EEX EU"
"1651712","15/12/2023","5525","Butter","EEX EU"
"1651820","18/12/2023","5525","Butter","EEX EU"
"1652069","19/12/2023","5525","Butter","EEX EU"
"1652381","20/12/2023","5498","Butter","EEX EU"
"1668381","21/12/2023","5538","Butter","EEX EU"
"1669483","22/12/2023","5538","Butter","EEX EU"
"1669704","27/12/2023","5538","Butter","EEX EU"
"1670930","28/12/2023","5538","Butter","EEX EU"
"1671042","29/12/2023","5538","Butter","EEX EU"
"1671334","2/1/2024","5650","Butter","EEX EU"
"1671786","3/1/2024","5500","Butter","EEX EU"
"1673192","4/1/2024","5667","Butter","EEX EU"
"1673357","5/1/2024","5725","Butter","EEX EU"
"1673561","8/1/2024","5650","Butter","EEX EU"
"1673758","9/1/2024","5575","Butter","EEX EU"
"1673996","10/1/2024","5550","Butter","EEX EU"
"1675392","11/1/2024","5550","Butter","EEX EU"
"1675500","12/1/2024","5550","Butter","EEX EU"
"1675625","15/1/2024","5575","Butter","EEX EU"
"1675770","16/1/2024","5575","Butter","EEX EU"
"1676018","17/1/2024","5518","Butter","EEX EU"
"1677364","18/1/2024","5510","Butter","EEX EU"
"1677489","19/1/2024","5510","Butter","EEX EU"
"1677596","22/1/2024","5400","Butter","EEX EU"
"1677776","23/1/2024","5375","Butter","EEX EU"
"1678101","24/1/2024","5470","Butter","EEX EU"
"1679422","25/1/2024","5435","Butter","EEX EU"
"1679517","26/1/2024","5483","Butter","EEX EU"
"1679642","29/1/2024","5500","Butter","EEX EU"
"1679731","30/1/2024","5483","Butter","EEX EU"
"1679954","31/1/2024","5503","Butter","EEX EU"
"1681350","1/2/2024","5250","Butter","EEX EU"
"1681534","2/2/2024","5464","Butter","EEX EU"
"1682252","5/2/2024","5250","Butter","EEX EU"
"1682347","6/2/2024","5500","Butter","EEX EU"
"1870545","7/2/2024","5475","Butter","EEX EU"
"2006688","8/2/2024","5531","Butter","EEX EU"
"2006809","9/2/2024","5500","Butter","EEX EU"
"2006987","12/2/2024","5475","Butter","EEX EU"
"2007179","13/2/2024","5500","Butter","EEX EU"
"2007502","14/2/2024","5488","Butter","EEX EU"
"2010104","15/2/2024","5450","Butter","EEX EU"
"2010296","16/2/2024","5450","Butter","EEX EU"
"2010486","19/2/2024","5600","Butter","EEX EU"
"2010553","20/2/2024","5600","Butter","EEX EU"
"2010777","21/2/2024","5627","Butter","EEX EU"
"2012168","22/2/2024","5575","Butter","EEX EU"
"2012361","23/2/2024","5575","Butter","EEX EU"
"2012523","26/2/2024","5575","Butter","EEX EU"
"2012832","27/2/2024","5575","Butter","EEX EU"
"2013741","28/2/2024","5565","Butter","EEX EU"
"2015122","29/2/2024","5928","Butter","EEX EU"
"2021313","1/3/2024","5900","Butter","EEX EU"
"2021550","4/3/2024","5943","Butter","EEX EU"
"2021865","5/3/2024","5938","Butter","EEX EU"
"2022395","6/3/2024","5950","Butter","EEX EU"
"2023729","7/3/2024","5763","Butter","EEX EU"
"2023859","8/3/2024","5825","Butter","EEX EU"
"2024121","11/3/2024","5825","Butter","EEX EU"
"2024289","12/3/2024","5825","Butter","EEX EU"
"2024915","13/3/2024","5763","Butter","EEX EU"
"2027325","14/3/2024","5763","Butter","EEX EU"
"2027428","15/3/2024","5763","Butter","EEX EU"
"2027587","18/3/2024","5763","Butter","EEX EU"
"2027895","19/3/2024","5763","Butter","EEX EU"
"2028174","20/3/2024","5733","Butter","EEX EU"
"2029312","21/3/2024","5775","Butter","EEX EU"
"2029620","22/3/2024","5775","Butter","EEX EU"
"2031636","25/3/2024","5775","Butter","EEX EU"
"2038480","26/3/2024","5775","Butter","EEX EU"
"2038702","27/3/2024","5749","Butter","EEX EU"
"2082386","28/3/2024","5769","Butter","EEX EU"
"2083156","2/4/2024","5850","Butter","EEX EU"
"2083871","3/4/2024","5813","Butter","EEX EU"
"2084420","4/4/2024","5813","Butter","EEX EU"
"2084576","5/4/2024","5800","Butter","EEX EU"
"2090574","8/4/2024","5817","Butter","EEX EU"
"2094132","9/4/2024","5813","Butter","EEX EU"
"2094510","10/4/2024","5825","Butter","EEX EU"
"2095503","11/4/2024","5825","Butter","EEX EU"
"2095670","12/4/2024","5825","Butter","EEX EU"
"2095853","15/4/2024","5825","Butter","EEX EU"
"2096645","16/4/2024","5825","Butter","EEX EU"
"2096966","17/4/2024","5825","Butter","EEX EU"
"2097366","18/4/2024","5825","Butter","EEX EU"
"2097550","19/4/2024","5825","Butter","EEX EU"
"2097737","22/4/2024","5825","Butter","EEX EU"
"2097848","23/4/2024","5825","Butter","EEX EU"
"2098389","24/4/2024","5825","Butter","EEX EU"
"2115677","25/4/2024","5813","Butter","EEX EU"
"2116132","26/4/2024","5850","Butter","EEX EU"
"2116406","29/4/2024","5888","Butter","EEX EU"
"2116692","30/4/2024","5928","Butter","EEX EU"
"2117779","2/5/2024","5900","Butter","EEX EU"
"2118691","3/5/2024","5900","Butter","EEX EU"
"2119020","6/5/2024","6000","Butter","EEX EU"
"2119365","7/5/2024","6000","Butter","EEX EU"
"2119974","8/5/2024","5954","Butter","EEX EU"
"2120412","9/5/2024","5900","Butter","EEX EU"
"2120563","10/5/2024","5900","Butter","EEX EU"
"2120841","13/5/2024","5963","Butter","EEX EU"
"2120988","14/5/2024","6000","Butter","EEX EU"
"2121813","15/5/2024","5900","Butter","EEX EU"
"2123083","16/5/2024","5900","Butter","EEX EU"
"2123529","17/5/2024","6000","Butter","EEX EU"
"2123773","20/5/2024","6000","Butter","EEX EU"
"2123974","21/5/2024","6050","Butter","EEX EU"
"2125215","22/5/2024","6050","Butter","EEX EU"
"2125857","23/5/2024","6050","Butter","EEX EU"
"2126044","24/5/2024","6050","Butter","EEX EU"
"2126275","27/5/2024","6066","Butter","EEX EU"
"2126611","28/5/2024","6033","Butter","EEX EU"
"2127004","29/5/2024","6070","Butter","EEX EU"
"2127637","30/5/2024","6588","Butter","EEX EU"
"2127829","31/5/2024","6563","Butter","EEX EU"
"2128153","3/6/2024","6563","Butter","EEX EU"
"2128731","4/6/2024","6563","Butter","EEX EU"
"2129285","5/6/2024","6575","Butter","EEX EU"
"2130050","6/6/2024","6590","Butter","EEX EU"
"2130246","7/6/2024","6590","Butter","EEX EU"
"2130486","10/6/2024","6590","Butter","EEX EU"
"2130615","11/6/2024","6590","Butter","EEX EU"
"2131229","12/6/2024","6590","Butter","EEX EU"
"2133087","13/6/2024","6590","Butter","EEX EU"
"2133284","14/6/2024","6590","Butter","EEX EU"
"2133598","17/6/2024","6590","Butter","EEX EU"
"2133949","18/6/2024","6590","Butter","EEX EU"
"2144310","19/6/2024","6590","Butter","EEX EU"
"2145028","20/6/2024","6590","Butter","EEX EU"
"2145250","21/6/2024","6590","Butter","EEX EU"
"2145443","24/6/2024","6590","Butter","EEX EU"
"2145697","25/6/2024","6633","Butter","EEX EU"
"2146963","26/6/2024","6664","Butter","EEX EU"
"2147766","27/6/2024","6725","Butter","EEX EU"
"2147932","28/6/2024","6669","Butter","EEX EU"
"2148305","1/7/2024","6669","Butter","EEX EU"
"2148703","2/7/2024","6669","Butter","EEX EU"
"2149910","3/7/2024","6625","Butter","EEX EU"
"2150674","4/7/2024","6625","Butter","EEX EU"
"2150955","5/7/2024","6625","Butter","EEX EU"
"2151218","8/7/2024","6600","Butter","EEX EU"
"2151359","9/7/2024","6600","Butter","EEX EU"
"2151736","10/7/2024","6670","Butter","EEX EU"
"2153989","11/7/2024","6670","Butter","EEX EU"
"2183403","12/7/2024","6663","Butter","EEX EU"
"2183730","15/7/2024","6663","Butter","EEX EU"
"2183882","16/7/2024","6663","Butter","EEX EU"
"2186498","17/7/2024","6713","Butter","EEX EU"
"2187301","18/7/2024","6700","Butter","EEX EU"
